161,C2,1
223,C2,1
259,C2,1
279,C2,1
281,C2,1
300,C2,1
307,C2,1
312,C2,1
325,C2,1
330,C2,1
331,C2,1
362,C2,1
425,C2,1
430,C2,1
430,C2,1
431,C2,1
431,C2,1
431,C2,2
431,C2,1
438,C2,1
442,C2,1
443,C2,1
443,C2,1
446,C2,1
446,C2,1
449,C2,1
451,C2,1
463,C2,1
464,C2,1
465,C2,1
470,C2,1
657,C2,1
661,C2,1
676,C2,1
697,C2,1
697,C2,1
705,C2,1
705,C2,1
727,C2,1
747,C2,1
747,C2,1
757,C2,1
758,C2,1
764,C2,1
764,C2,1
765,C2,1
768,C2,1
778,C2,1
779,C2,1
779,C2,1
786,C2,1
787,C2,1
798,C2,1
807,C2,1
821,C2,1
827,C2,1
830,C2,1
831,C2,1
835,C2,1
837,C2,1
837,C2,1
838,C2,1
840,C2,1
842,C2,1
843,C2,1
845,C2,1
847,C2,1
861,C2,1
868,C2,1
876,C2,1
876,C2,2
876,C2,3
880,C2,1
880,C2,2
957,C2,1
961,C2,1
961,C2,1
961,C2,1
962,C2,1
962,C2,1
965,C2,1
966,C2,1
974,C2,1
1097,C2,1
1134,C2,1
1197,C2,1
1662,C2,1
1680,C2,1
1687,C2,1
1691,C2,1
1729,C2,1
1759,C2,1
1759,C2,1
21664,C2,1
21775,C2,1
21807,C2,1
21819,C2,1
21843,C2,1
21843,C2,1
21847,C2,1
21847,C2,1
21852,C2,1
21856,C2,1
21859,C2,1
21861,C2,1
21862,C2,1
21868,C2,1
21872,C2,1
21874,C2,1
21913,C2,1
21945,C2,1
21980,C2,1
21982,C2,1
21988,C2,1
21990,C2,1
21992,C2,1
21994,C2,1
22005,C2,1
22010,C2,1
22014,C2,1
22022,C2,1
22082,C2,1
22275,C2,1
22294,C2,1
22295,C2,1
22299,C2,1
22330,C2,1
22347,C2,1
22452,C2,1
22513,C2,1
22522,C2,1
22574,C2,1
22574,C2,1
22577,C2,1
22577,C2,2
22577,C2,2
22578,C2,2
22584,C2,1
22588,C2,1
22589,C2,1
22593,C2,1
22599,C2,1
22603,C2,1
22603,C2,1
22603,C2,1
22603,C2,1
22606,C2,1
22608,C2,1
22617,C2,1
22624,C2,1
22625,C2,1
22625,C2,2
22625,C2,1
22625,C2,1
22641,C2,1
22660,C2,1
22665,C2,1
22674,C2,1
22691,C2,1
22721,C2,1
22746,C2,1
22827,C2,1
22830,C2,1
22830,C2,1
22839,C2,1
22849,C2,1
22865,C2,1
22925,C2,1
22956,C2,1
22960,C2,1
22963,C2,1
22968,C2,1
23002,C2,1
23005,C2,1
23005,C2,1
23005,C2,1
23006,C2,1
23006,C2,1
23006,C2,2
23006,C2,3
23006,C2,4
23006,C2,5
23007,C2,2
23008,C2,3
23011,C2,1
23014,C2,1
23029,C2,1
23030,C2,1
