142,C1,1
142,C1,1
144,C1,1
145,C1,1
148,C1,1
149,C1,1
159,C1,1
159,C1,2
159,C1,1
160,C1,1
160,C1,2
160,C1,1
161,C1,1
161,C1,2
161,C1,1
161,C1,1
161,C1,2
161,C1,3
161,C1,3
161,C1,4
162,C1,3
162,C1,4
162,C1,4
163,C1,1
163,C1,2
164,C1,1
164,C1,1
165,C1,1
165,C1,2
165,C1,3
165,C1,4
165,C1,4
165,C1,5
165,C1,6
165,C1,7
166,C1,6
166,C1,6
168,C1,4
168,C1,5
168,C1,6
168,C1,7
169,C1,5
173,C1,1
175,C1,1
175,C1,1
176,C1,1
178,C1,1
179,C1,1
179,C1,2
179,C1,1
179,C1,2
179,C1,3
179,C1,4
180,C1,3
180,C1,4
180,C1,3
180,C1,3
181,C1,4
181,C1,3
181,C1,4
181,C1,4
181,C1,5
181,C1,4
181,C1,5
181,C1,6
182,C1,6
182,C1,6
183,C1,1
184,C1,1
184,C1,1
184,C1,2
184,C1,1
185,C1,1
185,C1,1
191,C1,1
194,C1,1
195,C1,2
195,C1,3
196,C1,1
196,C1,2
196,C1,1
197,C1,1
197,C1,2
200,C1,1
204,C1,1
204,C1,1
204,C1,2
204,C1,3
204,C1,1
206,C1,1
216,C1,1
218,C1,1
218,C1,2
218,C1,3
218,C1,1
223,C1,1
224,C1,1
225,C1,1
225,C1,2
226,C1,1
228,C1,1
228,C1,2
228,C1,1
228,C1,2
230,C1,1
230,C1,1
230,C1,1
230,C1,1
232,C1,1
247,C1,1
249,C1,1
250,C1,1
250,C1,2
250,C1,3
250,C1,2
250,C1,2
251,C1,1
251,C1,2
251,C1,3
251,C1,4
251,C1,2
255,C1,1
258,C1,1
258,C1,2
259,C1,3
259,C1,1
260,C1,1
270,C1,1
272,C1,1
274,C1,1
277,C1,1
278,C1,1
285,C1,1
286,C1,1
287,C1,1
292,C1,1
292,C1,1
294,C1,1
294,C1,1
295,C1,1
300,C1,1
301,C1,1
301,C1,1
303,C1,1
303,C1,2
304,C1,1
304,C1,1
304,C1,2
305,C1,1
305,C1,1
305,C1,2
305,C1,3
313,C1,1
318,C1,1
325,C1,1
340,C1,1
342,C1,1
342,C1,1
346,C1,1
346,C1,2
346,C1,1
350,C1,1
351,C1,1
360,C1,1
360,C1,2
363,C1,1
364,C1,1
364,C1,1
364,C1,1
365,C1,1
366,C1,1
366,C1,2
366,C1,1
367,C1,1
367,C1,2
368,C1,1
369,C1,1
369,C1,1
369,C1,1
371,C1,1
372,C1,2
372,C1,3
372,C1,4
372,C1,2
372,C1,1
373,C1,1
373,C1,1
374,C1,1
374,C1,1
374,C1,1
374,C1,1
375,C1,1
375,C1,2
375,C1,1
375,C1,2
375,C1,3
376,C1,3
376,C1,4
376,C1,1
377,C1,1
378,C1,1
