Benchmark;Baseline;+-;Mode0;+-;Mode1;+-;Mode2;+-;Mode0Gain;Mode1Gain;Mode2Gain;Deopts. Baseline;+-;Deopts. Mode0;+-;Deopts. Mode 1;+-;Deopts. Mode 2;+-;Mode0DeoptGain;Mode1DeoptGain;Mode2DeoptGain
scimark.fft.large;86.1924;0.98130005518752;87.2122;0.868542592665884;87.644;0.731433556456337;87.0426;0.705051805947748;0.0118316696135616;0.0168413920484869;0.00986397872666285;275.26;9.4705464398523;72.7;3.56594893759427;43.88;1.50343376373063;74.14;2.76912152133062;-0.735886071350723;-0.840587081304948;-0.730654653781879
scimark.fft.small;299.3234;1.63489643507258;297.434;1.80037901136513;277.6876;2.45788014350183;270.732;5.19752750329828;-0.00631223619670199;-0.072282354136028;-0.0955200963239089;260.46;8.47397535359505;96.38;3.60623210190471;161.68;9.1251389940468;233.68;27.105388791933;-0.629962374260923;-0.379252092451816;-0.102818091069646
scimark.lu.large;30.5432;0.478935484509284;29.0348;0.911360036566713;29.066;0.764177596332421;28.9394;0.777542858373188;-0.0493857879986384;-0.0483642840304879;-0.0525092328243273;260.3;11.300868734329;76.5;4.43418844383778;56.3;3.41193272030866;103.285714285714;4.49706276706434;-0.706108336534768;-0.783711102573953;-0.603205093024532
scimark.lu.small;588.076;9.2856568838291;556.0382;12.1711961179309;570.1634;4.60818245807155;590.1906;4.4882024781913;-0.054479012916698;-0.0304596684782241;0.00359579374094504;300.84;18.8431223644184;142.9;4.74242030218396;45.72;1.95388053558946;86.18;3.54761560323474;-0.52499667597394;-0.848025528520144;-0.713535434117803
scimark.monte_carlo;207.142;3.92815430965145;241.8326;6.61697127957761;251.39;5.34849353691997;237.9826;4.33712753390195;0.167472555058848;0.213611918394145;0.148886271253536;221.32;7.82412228670028;99.78;4.65012516120261;58.7;3.82250753800104;65.84;3.56692413022772;-0.549159587926984;-0.734773179107175;-0.702512199530092
scimark.sor.large;82.3036;0.229426448563037;66.9672;4.90072645464724;74.1436;4.22757387975124;71.692;4.44967613034695;-0.186339358181173;-0.0991451163740105;-0.128932391778731;245.6;10.1588156708669;70.1;4.57578731618981;47.42;3.29436773599062;81.88;3.27406618852586;-0.71457654723127;-0.806921824104234;-0.666612377850163
scimark.sor.small;367.6094;2.47631150971601;341.4354;3.15891468790761;368.0186;1.21087273829507;373.7436;0.883725071630918;-0.0712005732171159;0.00111313802095376;0.016686733255461;233.56;9.60300137116312;101.22;3.91118886400553;51.6;2.19988133005484;68.86;1.68281097590325;-0.566620996746018;-0.779071758862819;-0.705172118513444
scimark.sparse.large;60.3452;3.96126412159263;45.9122;2.15992672597476;50.6738;2.79109016282788;49.712;2.64639463626583;-0.239173952526464;-0.160267925203662;-0.176206226841572;252.4;10.0532882777058;93.32;4.52368641166078;68.2;3.04090364355271;97.6;3.38464894656273;-0.63026941362916;-0.729793977812995;-0.613312202852615
scimark.sparse.small;320.9834;4.62043328571266;347.1806;2.75295267045093;321.08;1.76817807024066;320.4626;1.96522584243584;0.0816154355645805;0.00030095014259294;-0.00162251381224061;282.4;10.0865169679816;161.96;5.07021910904031;86;3.36315269075913;115.44;5.72299885413749;-0.426487252124646;-0.695467422096317;-0.591218130311615
