149,C2,1
180,C2,1
183,C2,1
194,C2,1
231,C2,1
232,C2,1
272,C2,1
279,C2,1
284,C2,1
298,C2,1
303,C2,1
304,C2,1
310,C2,1
315,C2,1
380,C2,1
408,C2,1
422,C2,1
449,C2,1
449,C2,1
449,C2,1
449,C2,1
449,C2,1
450,C2,1
457,C2,1
461,C2,1
462,C2,1
502,C2,1
521,C2,1
529,C2,1
531,C2,1
531,C2,1
537,C2,1
554,C2,1
554,C2,1
556,C2,1
576,C2,1
584,C2,1
585,C2,1
585,C2,1
594,C2,1
598,C2,1
602,C2,1
603,C2,1
609,C2,1
636,C2,1
636,C2,1
637,C2,1
639,C2,1
641,C2,1
641,C2,1
641,C2,1
642,C2,1
643,C2,1
644,C2,1
650,C2,1
652,C2,1
652,C2,1
653,C2,1
654,C2,1
656,C2,1
656,C2,2
737,C2,1
737,C2,1
743,C2,1
758,C2,1
782,C2,1
857,C2,1
881,C2,1
926,C2,1
944,C2,1
1350,C2,1
1362,C2,1
1376,C2,1
1376,C2,1
1429,C2,1
1456,C2,1
1493,C2,1
1736,C2,1
13286,C2,1
13287,C2,1
13290,C2,1
13292,C2,1
13297,C2,1
13303,C2,1
13307,C2,1
13314,C2,1
13390,C2,1
13398,C2,1
13412,C2,1
13432,C2,1
13451,C2,1
13477,C2,1
13477,C2,1
13477,C2,1
13477,C2,2
13477,C2,3
13477,C2,4
13478,C2,4
13478,C2,2
13478,C2,3
13481,C2,1
13484,C2,1
13487,C2,1
13491,C2,1
13493,C2,1
13494,C2,1
13494,C2,1
13499,C2,1
13509,C2,1
13512,C2,1
13531,C2,1
13573,C2,1
13574,C2,1
13614,C2,1
13614,C2,1
13614,C2,1
13622,C2,1
13624,C2,1
13643,C2,1
13643,C2,1
13646,C2,1
13646,C2,2
13651,C2,1
13653,C2,1
13654,C2,1
13683,C2,1
13703,C2,1
13712,C2,1
13767,C2,1
13767,C2,1
13783,C2,1
13852,C2,1
13931,C2,1
13932,C2,1
13932,C2,1
13935,C2,1
13935,C2,1
14019,C2,1
14019,C2,1
14138,C2,1
14193,C2,1
14194,C2,1
14203,C2,1
14207,C2,1
14213,C2,1
14217,C2,1
14218,C2,1
14223,C2,1
14229,C2,1
14229,C2,1
14233,C2,1
14233,C2,1
14233,C2,1
14233,C2,1
14236,C2,1
14241,C2,1
14245,C2,2
14260,C2,1
14262,C2,1
14301,C2,1
14316,C2,1
14319,C2,1
14352,C2,1
14367,C2,1
14368,C2,1
14370,C2,1
14401,C2,1
14415,C2,1
14419,C2,1
14426,C2,1
14445,C2,1
14459,C2,1
14529,C2,1
14539,C2,1
14552,C2,1
14556,C2,1
14558,C2,2
14558,C2,3
14588,C2,1
14604,C2,1
14610,C2,1
14627,C2,1
