146,C1,1
151,C1,1
157,C1,1
161,C1,1
196,C1,1
197,C1,1
231,C1,1
247,C1,1
307,C1,1
337,C1,1
385,C1,1
388,C1,1
389,C1,1
390,C1,1
391,C1,1
391,C1,2
392,C1,1
393,C1,1
402,C1,1
404,C1,1
405,C1,1
405,C1,2
405,C1,1
406,C1,2
406,C1,1
406,C1,1
406,C1,1
406,C1,2
408,C1,1
408,C1,2
408,C1,3
408,C1,4
408,C1,5
408,C1,6
408,C1,3
408,C1,4
408,C1,5
410,C1,1
410,C1,1
411,C1,1
411,C1,1
411,C1,1
411,C1,2
411,C1,3
411,C1,4
411,C1,5
411,C1,6
412,C1,4
414,C1,1
414,C1,2
414,C1,3
415,C1,2
415,C1,3
415,C1,4
415,C1,5
415,C1,6
415,C1,3
416,C1,2
416,C1,2
418,C1,2
418,C1,3
418,C1,4
418,C1,5
419,C1,5
420,C1,1
422,C1,1
424,C1,1
424,C1,2
424,C1,1
424,C1,1
424,C1,2
425,C1,1
425,C1,1
425,C1,2
425,C1,3
426,C1,2
428,C1,1
432,C1,1
432,C1,1
432,C1,2
432,C1,3
432,C1,1
443,C1,1
445,C1,1
445,C1,2
445,C1,3
445,C1,1
451,C1,1
451,C1,1
452,C1,1
452,C1,2
452,C1,1
452,C1,2
452,C1,3
452,C1,4
454,C1,1
454,C1,2
455,C1,1
455,C1,2
456,C1,1
457,C1,1
457,C1,2
457,C1,3
457,C1,1
458,C1,1
459,C1,1
474,C1,1
476,C1,1
477,C1,1
477,C1,1
477,C1,1
478,C1,1
478,C1,1
478,C1,1
478,C1,1
478,C1,1
478,C1,2
478,C1,3
478,C1,4
478,C1,5
478,C1,6
479,C1,4
486,C1,1
486,C1,2
486,C1,3
486,C1,1
487,C1,1
490,C1,1
497,C1,1
499,C1,1
500,C1,1
504,C1,1
505,C1,1
513,C1,1
513,C1,1
513,C1,1
518,C1,1
518,C1,2
519,C1,1
520,C1,1
521,C1,1
526,C1,1
527,C1,1
527,C1,2
528,C1,1
528,C1,2
529,C1,1
530,C1,1
530,C1,2
530,C1,1
531,C1,1
531,C1,2
531,C1,3
539,C1,1
540,C1,1
552,C1,1
614,C1,1
651,C1,1
675,C1,1
716,C1,1
805,C1,1
805,C1,2
805,C1,3
823,C1,1
824,C1,1
826,C1,1
833,C1,1
834,C1,2
834,C1,3
834,C1,4
834,C1,5
836,C1,1
837,C1,1
837,C1,2
837,C1,2
837,C1,3
837,C1,3
846,C1,1
846,C1,1
847,C1,2
849,C1,1
853,C1,1
853,C1,2
855,C1,1
855,C1,1
855,C1,1
860,C1,1
862,C1,1
862,C1,2
862,C1,1
862,C1,1
862,C1,2
862,C1,3
862,C1,4
862,C1,5
862,C1,5
869,C1,1
869,C1,2
969,C1,1
1139,C1,1
1161,C1,1
1162,C1,1
1162,C1,1
1162,C1,1
1165,C1,1
1166,C1,1
1198,C1,1
1200,C1,1
1202,C1,1
1203,C1,1
1205,C1,1
1205,C1,1
1205,C1,2
1205,C1,3
1205,C1,4
1205,C1,5
1205,C1,6
1212,C1,1
1213,C1,1
1213,C1,2
1214,C1,1
1217,C1,1
1217,C1,2
1219,C1,1
1220,C1,1
1221,C1,1
1227,C1,1
1227,C1,1
1228,C1,1
1228,C1,2
1228,C1,3
1228,C1,1
1228,C1,2
1229,C1,2
1230,C1,1
1231,C1,1
1232,C1,2
1253,C1,1
1253,C1,2
1255,C1,1
1255,C1,1
1255,C1,2
1255,C1,3
1255,C1,4
1255,C1,4
1259,C1,1
1259,C1,2
1260,C1,1
1278,C1,1
1279,C1,1
1279,C1,1
1279,C1,2
1279,C1,3
1280,C1,1
1280,C1,2
1366,C1,1
1371,C1,1
1373,C1,1
1373,C1,1
1374,C1,1
1410,C1,1
1411,C1,1
1504,C1,1
1504,C1,2
1504,C1,3
1504,C1,4
1504,C1,5
1506,C1,1
1508,C1,1
1509,C1,1
1513,C1,1
1517,C1,1
1517,C1,1
1517,C1,2
1520,C1,1
1529,C1,1
1530,C1,1
1531,C1,1
1539,C1,1
1544,C1,1
1549,C1,1
1550,C1,1
1550,C1,1
1550,C1,2
1551,C1,1
1554,C1,1
1554,C1,2
1555,C1,3
1556,C1,4
1556,C1,5
1556,C1,2
1559,C1,1
1559,C1,2
1559,C1,3
1559,C1,4
1559,C1,3
1560,C1,1
1561,C1,1
1563,C1,1
1566,C1,1
1566,C1,2
1567,C1,1
1568,C1,1
1568,C1,2
1569,C1,1
1569,C1,1
1570,C1,1
1572,C1,1
1573,C1,1
1573,C1,1
1574,C1,1
1575,C1,1
1575,C1,1
1575,C1,1
1576,C1,1
1576,C1,1
1577,C1,1
1577,C1,2
1577,C1,3
1577,C1,4
1577,C1,5
1577,C1,6
1579,C1,1
1579,C1,2
1579,C1,2
1580,C1,1
1580,C1,2
1582,C1,1
1585,C1,1
1585,C1,2
1585,C1,3
1585,C1,3
1587,C1,1
1587,C1,1
1588,C1,1
1589,C1,1
1589,C1,2
1589,C1,1
1590,C1,1
1590,C1,1
1591,C1,1
1591,C1,2
1591,C1,1
1591,C1,2
1592,C1,2
1593,C1,1
1593,C1,1
1593,C1,2
1593,C1,1
1594,C1,1
1594,C1,2
1594,C1,2
1594,C1,2
1595,C1,2
1595,C1,3
1595,C1,3
1595,C1,4
1595,C1,5
1596,C1,5
1597,C1,3
1597,C1,4
1597,C1,5
1597,C1,6
1597,C1,5
1597,C1,6
1598,C1,4
1598,C1,5
1599,C1,5
1599,C1,6
1600,C1,4
1600,C1,5
1600,C1,6
1600,C1,5
1600,C1,2
1601,C1,1
1601,C1,2
1601,C1,3
1602,C1,1
1603,C1,1
1603,C1,1
1603,C1,1
1606,C1,1
1607,C1,1
1607,C1,1
1607,C1,2
1609,C1,1
1609,C1,1
1609,C1,1
1609,C1,1
1611,C1,1
1612,C1,1
1612,C1,2
1613,C1,1
1614,C1,1
1614,C1,2
1614,C1,3
1614,C1,4
1616,C1,1
1617,C1,1
1624,C1,1
1631,C1,1
1631,C1,2
1635,C1,1
1635,C1,2
1638,C1,1
1647,C1,1
1647,C1,2
1647,C1,3
1649,C1,4
1649,C1,5
1649,C1,6
1652,C1,2
